name,name_fasta,HA_segID,Subtype,original_clade,Clade_group,Domestic_Status,zoonotic_case,date,set,RBS_23full,RBS_26full,ENZ_23SLN,ENZ_26SLN,SBS_23SLN,SBS_26SLN,stalk,stalk_scale,zoonotic_scale,X88,X98,X110,X156,X284,X298,mean_rmsdRBS23,PB2_627,PB2_631,PA_497,HA_147,PB2_627_bin,PB2_631_cat,PA_497_bin,HA_147_bin,Zoo_bin,Bal23,Bal26,stalk_bin,stalk_cat,Host_cat,Bal23_cat5,Bal26_cat5,mLTDC
H5N6|A/muscovy_duck/Viet_Nam/HN-1699/2014|MK964973|2014-08-04,H5N6|A/muscovy_duck/Japan/AQ-HE30-77C1/2018|LC550067|2018-11-24,MK964973,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.8.4,avian,-37.7132036,-36.87574672,-20.72133,-25.83295,-45.18746,-45.63049,short,-0.5,-0.5,3.436649778,1.053062507,1.470163647,2.057034024,1.268034743,1.263726108,4.086593625,E,M,K,V,0,0,0,0,0,1.820018483,1.427469442,0,1,0,4,2,0
H5N6|A/muscovy_duck/Viet_Nam/QN-2706/2016|MK943522|2016-04-16,H5N6|A/muscovy_duck/Viet_Nam/HN-1699/2014|MK964973|2014-08-04,MK943522,H5N6,2.3.4.4f,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.4.16,avian,-39.89269144,-39.42420767,-20.1347,-24.71619,-45.02915,-45.42278,short,-0.5,-0.5,2.309913575,1.314043864,1.586611283,1.94723212,1.540038275,1.889626222,5.409462151,E,M,K,V,0,0,0,0,0,1.98129058,1.59507625,0,1,0,4,2,1
H5N6|A/Muscovy_duck/Vietnam/HN6884/2021|EPI2600070|2021-01-29,H5N6|A/muscovy_duck/Viet_Nam/QN-2706/2016|MK943522|2016-04-16,EPI2600070,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2021.1.29,avian,-34.26001303,-38.34735749,-20.74673,-25.86687,-45.16015,-45.52024,short,-0.5,-0.5,2.444543891,1.652600126,1.584716895,2.498970892,1.346512218,1.523543829,4.374880478,E,M,K,V,0,0,0,0,0,1.651345201,1.48248928,0,1,0,4,2,1
H5N6|A/muscovy_duck/Vietnam/HU2-26/2014|EPI1161310|2014-12-05,H5N6|A/Muscovy_duck/Vietnam/HN6884/2021|EPI2600070|2021-01-29,EPI1161310,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.12.5,avian,-35.06042013,-37.01079519,-21.09149,-26.18083,-45.56204,-46.00471,short,-0.5,-0.5,2.617126716,1.503701371,1.421175152,1.912849498,1.651759624,1.411731336,4.181581673,E,M,K,V,0,0,0,0,0,1.662301721,1.413660117,0,1,0,4,2,3
H5N6|A/muscovy_duck/Vietnam/HU7-23/2017|EPI1161412|2017-08-01,H5N6|A/muscovy_duck/Vietnam/HU2-26/2014|EPI1161310|2014-12-05,EPI1161412,H5N6,2.3.4.4g,H5N6_2.3.4.4x,Domestic,non-zoonotic,2017.8.1,avian,-36.69271248,-40.36644908,-20.38086,-24.9769,-45.3079,-45.68881,short,-0.5,-0.5,2.018512121,2.040728246,1.519725758,2.679217843,1.706543735,1.532751857,6.131840637,E,M,K,V,0,0,0,0,0,1.80035153,1.616151287,0,1,0,4,3,1
H5N6|A/muscovy_duck/Vietnam/LBM1021/2017|LC536290|2017-11-16,H5N6|A/muscovy_duck/Vietnam/HU7-23/2017|EPI1161412|2017-08-01,LC536290,H5N6,2.3.4.4f,H5N6_2.3.4.4x,Domestic,non-zoonotic,2017.11.16,avian,-34.66958421,-37.99143406,-20.80674,-25.85232,-45.41952,-45.78308,short,-0.5,-0.5,2.135338129,1.095676978,1.587026936,2.215065684,1.358469115,1.305331897,4.463848606,E,M,K,V,0,0,0,0,0,1.666266999,1.469556081,0,1,0,4,2,1
H5N6|A/muscovy/duck/Hunan/183/2014|EPI958882|2014-11-13,H5N6|A/muscovy_duck/Vietnam/LBM1021/2017|LC536290|2017-11-16,EPI958882,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.11.13,avian,-34.46450869,-38.47559902,-20.72457,-25.80872,-45.1808,-45.53877,short,-0.5,-0.5,2.46486911,1.245080709,1.458518197,2.331293897,1.370878812,1.533121232,5.038737052,E,M,K,V,0,0,0,0,0,1.662978228,1.490798421,0,1,0,4,2,1
H5N6|A/mute_swan/Ibaraki/0803-214/2016|EPI1161032|2016-12-13,H5N6|A/muscovy/duck/Hunan/183/2014|EPI958882|2014-11-13,EPI1161032,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.12.13,avian,-38.81402505,-40.01252519,-20.78016,-25.85006,-45.2786,-45.65173,short,-0.5,-0.5,2.102015656,1.219682158,1.394887504,1.88017294,1.392679015,1.792416614,4.77798008,E,M,K,V,0,0,0,0,0,1.867840529,1.547869722,0,1,1,4,2,1
H5N6|A/Peacock/Hunan/15/2015|EPI1639911|2015-12-03,H5N6|A/Oriental_magpie_robin/Hong_Kong/16759/2015|EPI687154|2015-11-18,EPI1639911,H5N6,2.3.4.4g,H5N6_2.3.4.4x,Wild,non-zoonotic,2015.12.3,avian,-38.42143394,-39.04193132,-20.92674,-25.88992,-45.08089,-45.46044,short,-0.5,-0.5,3.058145415,1.615696695,1.55475086,3.048424802,1.815330199,1.686505379,5.901059761,E,M,K,V,0,0,0,0,0,1.835997099,1.507997372,0,1,1,4,2,3
H5N6|A/pigeon/Fujian/1_17_FZHX0104-O/2017|MW110264|2017-01-17,H5N6|A/Peacock/Hunan/15/2015|EPI1639911|2015-12-03,MW110264,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2017.1.17,avian,-34.71940603,-38.10712238,-21.52889,-26.47692,-45.93263,-46.27012,short,-0.5,-0.5,2.399022487,1.158711771,1.281196121,2.046262158,1.216876525,1.299765403,4.68514741,E,M,K,A,0,0,0,1,0,1.61268909,1.43925813,0,1,1,4,2,4
H5N6|A/Pigeon/Hunan/04_14_YYXS0912-O/2015_Mixed_|EPI664629|2015-04-14,H5N6|A/pigeon/Fujian/1_17_FZHX0104-O/2017|MW110264|2017-01-17,EPI664629,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Wild,non-zoonotic,2015.4.14,avian,-37.4420936,-36.94616112,-20.6949,-25.83769,-45.309,-45.66643,short,-0.5,-0.5,2.114147488,1.453249812,1.475021178,1.839579217,1.574382891,1.33746584,3.223398406,E,M,K,V,0,0,0,0,0,1.809242548,1.429932828,0,1,1,4,2,0
H5N6|A/pigeon/Jilin/04_25_CCHL018-O/2015_H5N6_|EPI657298|2015-04-25,H5N6|A/Pigeon/Hunan/04_14_YYXS0912-O/2015_Mixed_|EPI664629|2015-04-14,EPI657298,H5N6,2.3.4.4,H5N6_2.3.4.4x,Wild,non-zoonotic,2015.4.25,avian,-39.73844984,-39.37616164,-20.20858,-24.80355,-45.07336,-45.46756,short,-0.5,-0.5,1.834390519,1.039087592,1.187386075,2.104865412,1.263954248,1.206481047,5.025322709,E,M,K,V,0,0,0,0,0,1.966414753,1.587521207,0,1,1,4,2,1
H5N6|A/Quail/Zhanjiang/16887/2016|EPI1060753|2016-08-15,H5N6|A/pigeon/Jilin/04_25_CCHL018-O/2015_H5N6_|EPI657298|2015-04-25,EPI1060753,H5N6,2.3.4.4g,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.8.15,avian,-38.39374379,-39.12459987,-20.53375,-25.56866,-45.16384,-45.5475,short,-0.5,-0.5,2.199955209,1.388776667,1.563631524,2.747273698,1.871713772,2.214293222,5.842501992,E,M,K,V,0,0,0,0,0,1.869787242,1.530177955,0,1,0,4,2,3
H5N6|A/Rattus_norvegicus/China/FS21/2021|EPI2394816|2021-10-01,H5N6|A/Quail/Zhanjiang/16887/2016|EPI1060753|2016-08-15,EPI2394816,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Mammals,zoonotic,2021.10.1,avian,-34.21827228,-37.7108443,-20.75004,-25.8685,-45.30938,-45.66597,short,-0.5,-0.5,1.510427882,1.435071256,1.52613527,2.083260072,1.490743794,1.444723262,4.360517928,E,M,K,V,0,0,0,0,1,1.649070184,1.457790142,0,1,2,4,2,3
H5N6|A/Shenzhen/1/2016|EPI687704|2016-01-07,H5N6|A/Rattus_norvegicus/China/FS21/2021|EPI2394816|2021-10-01,EPI687704,H5N6,2.3.4.4d,H5N6_2.3.4.4x,Human,zoonotic,2016.1.7,avian,-36.94391327,-42.24241628,-20.78011,-25.73213,-45.30915,-45.74464,short,-0.5,0.5,2.247531512,1.59278734,1.316366317,2.13829385,1.613146496,1.445561074,4.72252988,K,M,K,V,1,0,0,0,1,1.777849745,1.641621439,0,1,4,4,3,4
H5N6|A/spot_billed_duck/Korea/WB141/2016_H5N6_|EPI866144|2016-11-10,H5N6|A/Shenzhen/1/2016|EPI687704|2016-01-07,EPI866144,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.11.10,avian,-38.50735856,-39.06573544,-20.92674,-25.88992,-45.08089,-45.46044,short,-0.5,0.5,1.553386184,1.664256741,1.360158922,1.529473132,1.631792981,1.256690757,3.296394422,E,M,K,V,0,0,0,0,0,1.840103072,1.508916808,0,1,1,4,2,1
H5N6|A/swine/Guangdong/G3/2015|EPI1008836|2015-03-26,H5N6|A/spot_billed_duck/Korea/WB141/2016_H5N6_|EPI866144|2016-11-10,EPI1008836,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Mammals,zoonotic,2015.3.26,avian,-37.88034653,-38.48276048,-20.80534,-25.84367,-45.30507,-45.66252,short,-0.5,-0.5,2.281405767,1.48048478,1.309358854,2.133399912,1.384915832,1.659305733,4.764665339,E,M,K,V,0,0,0,0,1,1.820703076,1.489059428,0,1,2,4,2,0
H5N6|A/tufted_duck/Shimane/3211TY001/2017|LC369573|2017-11-07,H5N6|A/swine/Guangdong/G3/2015|EPI1008836|2015-03-26,LC369573,H5N6,2.3.4.4b,H5N6_2.3.4.4b,Wild,non-zoonotic,2017.11.7,avian,-38.95420126,-39.47166404,-20.51618,-25.65903,-45.18763,-45.54657,short,-0.5,0.5,2.392865961,1.086189119,0.904936638,1.664523407,1.308641893,1.283374333,4.522593625,E,M,K,V,0,0,0,0,0,1.898706351,1.538314739,0,1,1,4,2,4
H5N6|A/tundra_swan/Niigata/5112007/2016|EPI1184362|2016-12-06,H5N6|A/tufted_duck/Shimane/3211TY001/2017|LC369573|2017-11-07,EPI1184362,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.12.6,avian,-36.45773159,-40.01695325,-20.37157,-24.64703,-44.98366,-45.39002,short,-0.5,-0.5,2.399022487,1.158711771,1.281196121,2.046262158,1.216876525,1.299765403,4.68514741,E,M,R,A,0,0,1,1,0,1.789637794,1.623601434,0,1,1,4,3,1
H5N6|A/Waterfowl/Guangdong/PO17284158/YJ/2017-5-10|EPI1366572|2017-05-10,H5N6|A/tundra_swan/Niigata/5112007/2016|EPI1184362|2016-12-06,EPI1366572,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2017.5.10,avian,-37.4420936,-36.94616112,-20.80431,-25.83806,-45.36424,-45.7275,short,-0.5,-0.5,2.287685362,1.523727515,1.485923645,2.382099273,1.51749117,1.708335405,7.062282869,E,M,K,V,0,0,0,0,0,1.799727729,1.429912351,0,1,1,4,2,4
H5N6|A/whooper_swan/Fukushima/1/2016|EPI962463|2016-12-02,H5N6|A/Waterfowl/Guangdong/PO17284158/YJ/2017-5-10|EPI1366572|2017-05-10,EPI962463,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.12.2,avian,-36.94117214,-42.54779369,-20.67757,-25.86205,-45.37189,-45.72554,short,-0.5,-0.5,2.27914008,1.216762526,1.22822803,1.572221377,1.356053009,1.43093834,5.641517928,E,M,R,A,0,0,1,1,0,1.786533531,1.645182562,0,1,1,4,3,1
H5N6|A/Whooper_swan/Xinjiang/12/2020|EPI1719030|2020-01-17,H5N6|A/whooper_swan/Fukushima/1/2016|EPI962463|2016-12-02,EPI1719030,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Wild,non-zoonotic,2020.1.17,avian,-37.40812274,-36.92700507,-20.80431,-25.83806,-45.36424,-45.7275,short,-0.5,-0.5,1.18881218,1.339344402,1.378693387,2.234251858,1.462851828,1.467522613,5.11487251,E,M,K,V,0,0,0,0,0,1.798094853,1.429170962,0,1,1,4,2,1
H5N6|A/Whooper_swan/Xinjiang/2/2020|EPI1718950|2020-01-03,H5N6|A/Whooper_swan/Xinjiang/12/2020|EPI1719030|2020-01-17,EPI1718950,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Wild,non-zoonotic,2020.1.3,avian,-38.21661685,-38.3275986,-21.00524,-26.08466,-45.44647,-45.81239,short,-0.5,-0.5,1.486578207,1.537732442,1.552131684,1.959463024,1.548905458,1.639219482,4.574466135,E,M,K,V,0,0,0,0,0,1.819384918,1.469353965,0,1,1,4,2,3
H5N6|A/wild_bird/Hunan/02_24_YYDTHF2-114-2/2016_H5N6_|EPI1485958|2017-02-24,H5N6|A/Whooper_swan/Xinjiang/2/2020|EPI1718950|2020-01-03,EPI1485958,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Wild,non-zoonotic,2017.2.24,avian,-38.4029686,-38.44678384,-21.00524,-26.08466,-45.44647,-45.81239,short,-0.5,-0.5,2.658957978,1.337919386,1.308905183,2.619917063,1.399001682,1.487050885,3.373426295,E,M,K,V,0,0,0,0,0,1.828256597,1.473923135,0,1,1,4,2,1
H5N6|A/Yangzhou/125/2022|OP209769|2022-02-26,H5N6|A/wild_bird/Taipei/04WB12-522-11-15/2004|EPI3406528|2004-12-01,OP209769,H5N6,2.3.4.4b,H5N6_2.3.4.4b,Human,zoonotic,2022.2.26,avian,-38.06275955,-42.87843067,-20.93869,-25.79104,-45.47032,-45.83595,short,-0.5,-0.5,2.493050535,2.140086045,1.238986845,1.854432713,1.222218986,1.389923113,5.559780876,E,M,K,V,0,0,0,0,1,1.817819527,1.662532053,0,1,4,4,3,1
H5N8|A/American_wigeon/Utah/AH0007824/2015|EPI690131|2015-01-02,H5N7|A/ruddy_turnstone/New_Jersey/1148676/2004|EPI454866|2004-05-17,EPI690131,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2015.1.2,avian,-39.09825969,-39.18538238,-24.50389,-18.5262,-28.75593,-35.57973,long,0.5,-0.5,2.195869565,1.265370633,1.099929425,1.586393264,1.299931847,1.229002278,4.952513944,E,M,K,V,0,0,0,0,0,0.797796997,1.057566646,1,0,1,2,2,0
H5N8|A/anser_anser/Spain/102-8_21VIR1230-4/2021|EPI1860063|2021-01-07,H5N8|A/American_wigeon/Utah/AH0007824/2015|EPI690133|2015-01-02,EPI1860063,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2021.1.7,avian,-35.9290927,-39.99299223,-28.806882,-9.220309,-28.450787,-29.101973,long,0.5,-0.5,2.658236228,1.168148993,0.99362218,1.657675252,1.184902458,1.312212291,4.681992032,E,M,K,V,0,0,0,0,0,0.623619951,2.168744683,1,0,1,2,4,3
H5N8|A/Anser_cygnoides/Hubei/FW44/2016|EPI1159809|2016-12-13,H5N8|A/anser_anser/Spain/102-8_21VIR1230-4/2021|EPI1860062|2021-01-07,EPI1159809,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2016.12.13,avian,-39.95919266,-40.10067869,-28.26659,-10.1901,-29.07682,-29.24278,long,0.5,-0.5,2.854321225,1.127856657,1.131311963,2.102223004,1.283581647,1.155998102,7.197908367,E,M,K,V,0,0,0,0,0,0.706827259,1.967629301,1,0,1,2,4,4
H5N8|A/Bar-headed_Goose/Qinghai/A20/2016|EPI1144101|2016-05-14,H5N8|A/Anser_cygnoides/Hubei/FW44/2016|EPI1159811|2016-12-13,EPI1144101,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2016.5.14,avian,-39.96826701,-40.07495484,-28.223594,-8.624152,-28.916611,-29.106049,long,0.5,-0.5,2.622396495,1.411736295,1.241490088,2.102891648,1.678356601,1.459061062,4.538434263,E,M,K,V,0,0,0,0,0,0.708064802,2.323414223,1,0,1,2,4,4
H5N8|A/Brahma_chicken/Belgium/6153/2017|EPI1226468|2017-06-15,H5N8|A/Bar-headed_Goose/Qinghai/A20/2016|EPI1144103|2016-05-14,EPI1226468,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.6.15,avian,-38.93463702,-39.86111632,-28.37926,-8.796384,-29.099738,-29.268639,long,0.5,-0.5,2.176686263,1.405797175,1.3950565,2.119249213,1.273825517,1.515763673,5.451015936,E,M,K,V,0,0,0,0,0,0.685969913,2.265767179,1,0,0,2,4,3
H5N8|A/breeder_duck/Korea/Gochang1/2014|EPI509698|2014-01-16,H5N8|A/Brahma_chicken/Belgium/6153/2017|EPI1226471|2017-06-15,EPI509698,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2014.1.16,avian,-40.46428571,-40.16505086,-28.21643,-8.64145,-28.9355,-29.14082,long,0.5,-0.5,2.643549734,1.420802564,1.14046329,1.840772101,1.42604773,1.365347538,5.585183267,E,M,K,V,0,0,0,0,0,0.717034113,2.32397635,1,0,0,2,4,1
H5N8|A/broiler_duck/Korea/H32/2014|KJ508916|2014-01-19,H5N8|A/breeder_duck/Korea/Gochang1/2014|EPI509700|2014-01-16,KJ508916,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Domestic,non-zoonotic,2014.1.19,avian,-36.33129788,-40.26711589,-28.397339,-8.726186,-28.934257,-29.139567,long,0.5,-0.5,2.045380768,1.467261395,1.350741871,2.324235287,1.908291746,2.03886825,9.009079681,E,M,K,V,0,0,0,0,0,0.639695464,2.307257483,1,0,0,2,4,0
H5N8|A/chicken/Belgium/807/2017|EPI1007667|2017-02-01,H5N8|KJ508918|A/broiler_duck/Korea/H32/2014|2014-01-19,EPI1007667,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.2.1,avian,-40.36030239,-40.24615631,-28.565165,-8.868385,-28.291259,-28.9306,long,0.5,-0.5,3.428435563,1.874981734,1.166682432,1.995270127,1.361154396,1.40496893,6.237386454,E,M,K,V,0,0,0,0,0,0.706460166,2.269080352,1,0,0,2,4,4
H5N8|A/chicken/Bulgaria/380-1_20VIR3542-1/2020|EPI1807331|2020-06-03,H5N8|A/chicken/Belgium/807/2017|EPI1007669|2017-02-01,EPI1807331,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2020.6.3,avian,-40.18320244,-40.21554036,-28.242061,-8.575029,-28.935762,-29.141032,long,0.5,-0.5,2.62229707,1.122099756,0.98745235,1.779915014,1.300316635,1.257084717,3.106804781,E,M,K,V,0,0,0,0,0,0.711407047,2.344921537,1,0,0,2,4,1
H5N8|A/chicken/Bulgaria/Plovdiv/224-2/2018|EPI1721802|2018-09-19,H5N8|A/chicken/Bulgaria/380-1_20VIR3542-1/2020|EPI1807330|2020-06-03,EPI1721802,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2018.9.19,avian,-38.99442613,-39.90340402,-27.565872,-8.093334,-28.812663,-29.003434,long,0.5,-0.5,3.428435563,1.874981734,1.166682432,1.995270127,1.361154396,1.40496893,6.237386454,E,M,K,V,0,0,0,0,0,0.707295349,2.465201857,1,0,0,2,4,1
H5N8|A/chicken/Czech_Republic/10251-1/2021|EPI1868456|2021-05-16,H5N8|A/chicken/Bulgaria/Plovdiv/224-2/2018|EPI1721801|2018-09-19,EPI1868456,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.5.16,avian,-40.18320244,-40.21554036,-27.469846,-7.957187,-28.736985,-28.906855,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.731405674,2.526994801,1,0,0,2,4,3
H5N8|A/chicken/Czech_Republic/1566-2/2021|EPI1850136|2021-01-22,H5N8|A/chicken/Czech_Republic/10251-1/2021|EPI1868455|2021-05-16,EPI1850136,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.1.22,avian,-40.22000834,-40.06888984,-28.26032,-10.20929,-28.93511,-29.13909,long,0.5,-0.5,1.874079761,1.599339394,1.28429627,2.034177058,1.575512414,1.583191623,6.133780876,E,M,K,V,0,0,0,0,0,0.711598601,1.962373967,1,0,0,2,4,3
H5N8|A/chicken/Czech_Republic/4526/2021|EPI1854323|2021-03-06,H5N8|A/chicken/Czech_Republic/1566-2/2021|EPI1850138|2021-01-22,EPI1854323,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.3.6,avian,-36.27078993,-40.00873328,-28.22987,-10.21007,-28.931,-29.13226,long,0.5,-0.5,1.958429625,1.238018251,1.283764445,1.729721992,1.319060761,1.383311691,3.511904382,E,M,K,V,0,0,0,0,0,0.64241865,1.959278109,1,0,0,2,4,1
H5N8|A/chicken/Czech_Republic/4980/2021|EPI1858500|2021-03-12,H5N8|A/chicken/Czech_Republic/4526/2021|EPI1854322|2021-03-06,EPI1858500,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.3.12,avian,-40.3165189,-40.08375625,-28.31133,-10.22161,-29.08108,-29.2421,long,0.5,-0.5,2.795467405,1.3035781,1.110406908,1.471662884,1.160145158,1.23325598,3.694549801,E,M,K,V,0,0,0,0,0,0.712020928,1.960735943,1,0,0,2,4,1
H5N8|A/chicken/Egypt/M14081D/2017|EPI1585011|2017-05-10,H5N8|A/chicken/Czech_Republic/4980/2021|EPI1858499|2021-03-12,EPI1585011,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.5.10,avian,-40.237894,-40.0985088,-28.24998,-10.19534,-28.70395,-29.64192,long,0.5,-0.5,3.428435563,1.874981734,1.166682432,1.995270127,1.361154396,1.40496893,6.237386454,E,M,K,V,0,0,0,0,0,0.712175619,1.966511602,1,0,0,2,4,4
H5N8|A/chicken/Egypt/N16732/2019|MT261396|2019-02-21,H5N8|A/chicken/Egypt/M14081D/2017|EPI1585012|2017-05-10,MT261396,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2019.2.21,avian,-40.18320244,-40.21554036,-28.236675,-8.610016,-28.936173,-29.141493,long,0.5,-0.5,1.83419174,1.293773728,1.036834354,1.850410099,1.307309109,1.531258475,3.143167331,E,M,K,V,0,0,0,0,0,0.711542744,2.335392894,1,0,0,2,4,4
H5N8|A/chicken/Egypt/Q16710C/2019|MT261424|2019-02-13,H5N8|A/chicken/Egypt/Q13944C/2017|EPI1585020|2017-04-12,MT261424,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2019.2.13,avian,-40.18320244,-40.21554036,-28.254431,-8.618555,-28.921317,-29.107626,long,0.5,-0.5,2.262221989,1.307909036,1.162907881,2.160044605,1.153989536,1.378514049,5.764840637,E,M,K,V,0,0,0,0,0,0.711095588,2.333079058,1,0,0,2,4,1
H5N8|A/chicken/Egypt/Q16807E/2019|MT261579|2019-03-02,H5N8|MT261425|A/chicken/Egypt/Q16710C/2019|2019-02-13,MT261579,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2019.3.2,avian,-36.30330187,-40.29253971,-28.23375,-8.610621,-28.903074,-29.105883,long,0.5,-0.5,1.183464831,1.135857174,1.834450828,1.983886247,1.175143654,1.324129385,4.296741036,E,M,K,V,0,0,0,0,0,0.64290613,2.339699989,1,0,0,2,4,1
H5N8|A/chicken/Egypt/S18182C/2020|OL354574|2020-04-01,H5N8|MT261575|A/chicken/Egypt/Q16807E/2019|2019-03-02,OL354574,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2020.4.1,avian,-40.49349332,-40.22463586,-28.279431,-8.670895,-28.632545,-28.875998,long,0.5,-0.5,2.854321225,1.127856657,1.131311963,2.102223004,1.283581647,1.155998102,7.197908367,E,M,K,V,0,0,0,0,0,0.715953113,2.319520411,1,0,0,2,4,3
H5N8|A/chicken/England/019018/2021|EPI2001588|2021-03-28,H5N8|OL354576|A/chicken/Egypt/S18182C/2020|2020-04-01,EPI2001588,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.3.28,avian,-39.96826701,-40.07495484,-28.45854,-8.80151,-29.23597,-29.40032,long,0.5,-0.5,1.981576813,1.413153375,1.419791142,2.081937563,1.319322566,1.499109043,7.516247012,E,M,K,V,0,0,0,0,0,0.702219211,2.276595427,1,0,0,2,4,1
H5N8|A/chicken/Germany-MV/AI01407/2021|EPI1944183|2021-02-12,H5N8|A/chicken/England/019018/2021|EPI2001587|2021-03-28,EPI1944183,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.2.12,avian,-36.46274355,-40.12214697,-28.22829,-10.20871,-28.94384,-29.13134,long,0.5,-0.5,2.456331083,1.801317297,1.442290757,2.442693475,1.757225236,1.59902728,7.177956175,E,M,K,V,0,0,0,0,0,0.645854629,1.965093874,1,0,0,2,4,1
H5N8|A/chicken/Germany-NW/AI02054/2021|EPI1944187|2021-03-01,H5N8|A/chicken/Germany-MV/AI01407/2021|EPI1921068|2021-02-12,EPI1944187,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.3.1,avian,-39.77598576,-40.11895412,-28.23355,-10.1662,-28.94252,-29.12812,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.704409926,1.973153888,1,0,0,2,4,1
H5N8|A/chicken/Germany-SN/AI02353/2021|EPI1944162|2021-03-05,H5N8|A/chicken/Germany-NW/AI02054/2021|EPI1920367|2021-03-01,EPI1944162,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.3.5,avian,-40.22000834,-40.06888984,-28.2419,-10.2025,-28.91424,-29.10163,long,0.5,-0.5,2.412912343,1.158433975,1.083010317,1.546440509,1.114676791,1.29890944,4.499685259,E,M,K,V,0,0,0,0,0,0.712062721,1.963679973,1,0,0,2,4,4
H5N8|A/chicken/Iran/17RS654-01/2016|EPI1701629|2016-11-14,H5N8|A/chicken/Germany-SN/AI02353/2021|EPI1920564|2021-03-05,EPI1701629,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2016.11.14,avian,-40.22000834,-40.06888984,-28.38919,-10.3319,-28.9437,-29.1312,long,0.5,-0.5,2.244951086,1.142959091,1.104762655,1.819844376,1.279394278,1.286026466,3.984988048,E,M,K,V,0,0,0,0,0,0.708368367,1.93908622,1,0,0,2,4,1
H5N8|A/chicken/Iran/18VIR2027-05/2017|EPI1701733|2017-10-21,H5N8|A/chicken/Iran/17RS654-28/2016|EPI1701674|2016-12-03,EPI1701733,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.10.21,avian,-39.95584217,-40.04354705,-28.276089,-8.644842,-28.919347,-29.105455,long,0.5,-0.5,3.317119478,1.712041915,1.323090669,2.098519641,2.170449297,1.918566513,5.571103586,E,M,K,V,0,0,0,0,0,0.706530563,2.316036953,1,0,0,2,4,1
